#v_y          v_x           g             f                sin(angulo)    angulo
19.0676527211 0.306650641366 9.85688439291 -0.00477924494461 0.436801788368 25.9
20.1148467474 2.53799384691 9.77788814055 0.00327338016856 0.721760228098 46.2
11.4825709681 0.34428198819 9.76735820176 0.00434676842383 0.877982975428 61.4
22.0731991251 1.71099818677 9.77758030765 0.00330475966873 0.752414908896 131.2
22.2405871733 2.40807082611 9.78268023695 0.0027848891997 0.740804596287 47.8
16.0653326203 0.405783302724 9.80059907839 0.000958299858681 0.721760228098 133.8
11.709850303 1.12926878083 9.82748301439 -0.00178216252673 0.680720868959 137.1
11.4804873981 0.406103594594 9.79053817969 0.00198387566861 0.733729864503 132.8
20.9307077971 2.01948252282 9.79625582713 0.00140103698946 0.600420225326 36.9
13.1211897575 0.328007899167 9.75854138277 0.00524552673078 0.863395550607 59.7
10.7629848492 1.34441995195 9.77098772363 0.00397678658202 0.974761194191 102.9
27.5955108695 2.39896260604 9.76646123937 0.00443820189899 0.805928282249 53.7
26.110657107 2.5846781238 9.73244420695 0.0079057893017 0.995227399982 95.6
28.2798363738 1.06680392855 9.87381449931 -0.00650504580077 0.280666708921 16.3
23.4700052025 0.691398649545 9.76547530498 0.00453870489494 0.780430407338 128.7
17.4221529395 0.768656821932 9.83278136289 -0.00232225921437 0.650774217266 139.4
13.0003575841 0.795119969798 9.73738484689 0.00740215628059 0.993960955455 96.3
19.2208935894 1.50360464066 9.71405491102 0.00978033526856 0.92587058481 112.2
20.5416974098 1.67133837175 9.76511638997 0.0045752915423 0.811063818989 125.8
23.953390112 2.35754653999 9.71393614587 0.00979244180739 0.985407898483 80.2
20.8095305863 2.50446115548 9.72550410007 0.00861324158278 0.99756405026 94.0
11.4989516976 2.44830311774 9.78899680464 0.00214099850723 0.610145163901 37.6
26.4693495475 1.92508646535 9.7838067707 0.00267005395476 0.911403276635 65.7
13.4096141587 2.48273771265 9.74892626932 0.00622566062025 0.990509463238 97.9
20.2203635541 1.72225728201 9.76035396322 0.00506075808109 0.964557418458 105.3
21.2206326957 1.61623018664 9.7546933913 0.0056377786649 0.850811109424 58.3
26.5434728942 0.835449929099 9.70986752043 0.0102071844621 0.98293534915 79.4
28.645600294 2.10235472406 9.72088622052 0.00908397344378 0.93849302276 110.2
24.5936726655 1.70390496786 9.91620738063 -0.0108264404316 0.163325962242 170.6
11.2063852352 2.21110857206 9.76861554575 0.00421859880178 0.981627183448 101.0
22.2748829036 2.58995334634 9.76453809652 0.00463424092527 0.805928282249 126.3
15.3833498782 1.11562249047 9.73244419746 0.0079057902688 0.995227399982 95.6
15.6322526729 2.56551166776 9.71547112704 0.00963597073957 0.917060074385 113.5
13.9759479613 1.65979336835 9.78351242244 0.00270005887449 0.914253955234 66.1
16.5461552948 2.0227669674 9.73635028499 0.00750761620908 0.950515731628 108.1
27.2860731629 0.609706504198 9.76455432131 0.00463258702283 0.785856893175 128.2
29.2744387945 1.13998063079 9.86258456484 -0.00536030222661 0.322265695231 161.2
17.7645858597 0.799137126783 9.81655379558 -0.000668072944222 0.46329603512 152.4
19.6489613497 0.850643831625 9.76280834184 0.00481056658154 0.985407898483 99.8
13.6355158576 2.08424376897 9.86509609063 -0.00561631912645 0.30236989075 17.6
13.1769442439 1.40929200413 9.76045488081 0.0050504708653 0.866896748936 60.1
10.4547273226 0.775036721803 9.72948165203 0.00820778266731 0.946085358828 108.9
13.0440807992 1.77155101153 9.72550402276 0.00861324946348 0.99756405026 94.0
18.5141701542 2.1459420084 9.76083139594 0.0050120901181 0.93849302276 69.8
24.8202655161 1.49475645004 9.86143824062 -0.00524344960416 0.35999680812 158.9
28.0031656874 1.22445022742 9.77412971762 0.00365650177182 0.758134336198 130.7
26.4679903727 1.92911574887 9.76900391173 0.00417901001702 0.971549119998 103.7
24.0531180422 2.30597024837 9.75435826121 0.00567194075371 0.838670567945 57.0
27.858117849 2.41120254931 9.75561913184 0.00554341163742 0.855364260161 58.8
11.1226853296 0.32896569948 9.75766126777 0.00533524283728 0.987688340595 99.0
18.6418766913 0.940694309941 9.73320473502 0.00782826350476 0.993960955455 83.7
11.1516284858 2.20945913633 9.76697613 0.00438571559677 0.847121921382 122.1
24.9553209279 1.63791126859 9.75738335885 0.00536357198247 0.962691746426 105.7
21.1863945541 0.959437652687 9.81564723452 -0.00057566101105 0.702153052995 135.4
12.4016155744 2.21361517088 9.74012211138 0.00712312829967 0.993170649538 96.7
28.6397936234 1.88103481519 9.74310003262 0.0068195685403 0.885393625754 117.7
18.6183197982 0.428678878935 9.77864068292 0.0031966684076 0.780430407338 51.3
16.3119173802 2.0574645726 9.74988728193 0.00612769807018 0.877982975428 118.6
11.0510831394 1.79606872363 9.75738338065 0.0053635697604 0.962691746426 105.7
25.1518417245 0.699315865351 9.7232311068 0.00884494324141 0.999048221582 92.5
25.7351073281 2.28665205233 9.73008996107 0.00814577359128 0.954760799503 72.7
14.7597820377 0.817533457908 9.74360376381 0.0067682197946 0.954760799503 107.3
25.9385703251 0.768462722533 9.77134199006 0.00394067379583 0.975916761939 102.6
13.6367026535 0.409790039165 9.72341970494 0.00882571815132 0.905568799011 115.1
10.2028360466 2.43650739024 9.70418573761 0.0107863672156 0.975916761939 77.4
24.0703620433 0.913753921498 9.76567736555 0.00451810748696 0.680720868959 42.9
14.1922682725 0.477259582446 9.79549022663 0.00147907985428 0.727772757657 133.3
21.9324453859 0.445491923879 9.78380677051 0.002670053975 0.911403276635 65.7
26.0519565703 1.08492858993 9.7647269426 0.00461499056024 0.855364260161 121.2
20.8649496661 0.706260916786 9.74012210648 0.00712312879896 0.993170649538 96.7
10.0539518248 0.718370914175 9.76900386149 0.00417901513813 0.971549119998 103.7
24.8096338484 2.38697026449 9.77688177238 0.00337596611784 0.892585818452 63.2
20.6822565271 0.534621597228 9.72627130162 0.00853503551268 0.901832526405 115.6
23.9161673892 1.97749428788 9.85309112661 -0.00439257152022 0.422618261741 25.0
13.3047820939 0.984155875715 9.72948159469 0.00820778851262 0.946085358828 108.9
18.2500971207 0.97615139511 9.75076779171 0.00603794172123 0.958819734868 106.5
10.2242055366 0.694864594124 9.7670537458 0.00437780368962 0.825113498278 124.4
17.6595984005 0.958281321293 9.75766120981 0.00533524874557 0.987688340595 99.0
29.8454615774 0.381999179861 9.89358739806 -0.00852063181046 0.199367934417 168.5
19.2346828804 0.778257181589 9.76492422257 0.00459488047182 0.874619707139 61.0
29.256928293 1.81443649148 9.73486631093 0.00765888777424 0.999328393779 87.9
15.2852949383 0.455847455687 9.73784930876 0.00735481052417 0.99756405026 86.0
11.1453447491 0.486822807006 9.76406012937 0.00468296336724 0.791223532967 127.7
19.7830968021 0.690308566614 9.73251657556 0.00789841227723 0.999742609323 88.7
17.4281563724 2.56842871142 9.793806821 0.00165068083618 0.553391549243 146.4
11.0819463813 0.380835801289 9.7548370817 0.00562313132485 0.988493886809 98.7
14.5879570652 0.457995591501 9.77412976119 0.00365649732992 0.758134336198 130.7
23.835052193 0.456799925653 9.76901829534 0.00417754379864 0.694658370459 44.0
13.9588349774 0.976555953115 9.76853894186 0.00422640755805 0.933580426497 69.0
13.3284336286 1.74505594263 9.71539936619 0.00964328581144 0.962691746426 74.3
23.2562732957 0.542525524965 9.8008089862 0.000936902527562 0.573576436351 145.0
26.3816454436 1.66786906954 9.84769227749 -0.00384223012177 0.35999680812 21.1
19.2394704346 1.17967873813 9.79625591422 0.00140102811242 0.600420225326 36.9
15.572276246 2.33114841401 9.74655124585 0.00646776291026 0.882126866018 118.1
26.0326004378 2.20966825889 9.83282350594 -0.00232655514146 0.658689460119 138.8
14.2269655074 2.67722952782 9.78366091304 0.00268492221771 0.758134336198 49.3
11.1583435727 0.536237218804 9.76644854306 0.00443949612052 0.820151875874 124.9
10.6550791273 0.29145636087 9.8651881281 -0.0056257011316 0.47562420907 28.4
28.5476329299 0.619479571918 9.76472689201 0.00461499571733 0.855364260161 121.2
24.4460952725 2.69510749506 9.7709877051 0.00397678847123 0.974761194191 102.9
26.5329985189 1.79160928393 9.84827940978 -0.00390208050737 0.408330460381 155.9
16.3878591995 2.48197198555 9.75469330126 0.00563778784331 0.850811109424 58.3
17.7352946967 0.244473333737 9.82411525028 -0.00143886343277 0.688354575694 136.5
18.6564204522 1.15431086825 9.73481399292 0.00766422090478 0.994521895368 96.0
17.5172818545 1.77352214111 9.7603540194 0.00506075235499 0.964557418458 105.3
22.9283243702 2.2553200135 9.76903821634 0.00417551311569 0.800731370949 53.2
21.9310305972 1.01408313356 9.75769877547 0.00533141942194 0.825113498278 55.6
12.3422794394 1.99851367456 9.74310007355 0.0068195643683 0.885393625754 117.7
16.0250629569 2.3966451933 9.70465599796 0.0107384303815 0.977415894286 77.8
18.6891197335 2.03918727746 9.73463218362 0.00768275396363 0.994521895368 84.0
20.5864076058 1.3427392473 9.80527347612 0.000481806715856 0.582122970157 144.4
15.5877743646 2.00434356069 9.72739111238 0.00842088558779 0.999993907658 90.2
17.718222235 1.66062604995 9.75766121912 0.00533524779646 0.987688340595 99.0
20.831719938 0.491610915399 9.76539595019 0.00454679406849 0.968147640378 104.5
22.9940468171 0.89209920851 9.72337853857 0.00882991451927 0.999328393779 92.1
12.00062581 1.33773542897 9.77466606688 0.00360182804517 0.888617232655 62.7
21.772006238 1.86354411616 9.73737226221 0.00740343912187 0.99649285925 85.2
17.2507309611 1.25891346401 9.78302563348 0.00274968058283 0.905568799011 64.9
14.5308730242 1.76397172641 9.76547538573 0.00453869666337 0.780430407338 128.7
11.1514629385 0.365553245796 9.76904949074 0.00417436383933 0.642787609687 40.0
11.8739973552 1.0021675476 9.73463227668 0.0076827444771 0.994521895368 84.0
12.1732303158 0.816942346543 9.71254233501 0.00993452242502 0.964557418458 74.7
21.8633310772 1.46106533441 9.78302561751 0.00274968221114 0.905568799011 64.9
22.7337470986 1.94185172535 9.75305151899 0.00580514587247 0.874619707139 119.0
26.6511485036 0.706205184065 9.87745773072 -0.00687642514993 0.230049737188 166.7
24.7258425831 0.544716537461 9.70666487676 0.0105336517063 0.980271174622 78.6
19.7356842866 2.23597952256 9.88191429566 -0.00733071311507 0.163325962242 9.4
14.6362000466 0.358469701445 9.7825528243 0.00279787723733 0.618408395358 38.2
20.1945846701 0.216241272617 9.7836373479 0.00268732437339 0.908508177527 65.3
22.4695373409 1.89475474292 9.77496019177 0.00357184589493 0.928485826881 68.2
23.9721879457 1.7702658845 9.87381446297 -0.00650504209657 0.280666708921 16.3
26.1345574533 0.91932427823 9.76686851464 0.00439668556194 0.774944488704 129.2
17.8126272568 1.10509571377 9.77193337418 0.00388038999164 0.931055815863 68.6
23.296687564 1.11152156458 9.86518821353 -0.00562570983997 0.47562420907 28.4
15.2999243524 1.89601806545 9.76983798061 0.0040939877053 0.882126866018 61.9
20.7453996511 1.89016362551 9.79380688127 0.00165067469174 0.553391549243 146.4
17.4546637217 1.44149576882 9.73481396095 0.00766422416367 0.994521895368 96.0
12.0512887671 1.86674463872 9.70639598526 0.010561061645 0.969872015285 75.9
24.8725591243 0.299072799954 9.70418575023 0.0107863659292 0.975916761939 77.4
11.4221160444 1.08757630519 9.73774511131 0.00736543207846 0.997052752227 85.6
28.941154765 2.39508060291 9.77098776198 0.00397678267316 0.974761194191 102.9
17.0155634137 1.71677938483 9.78060504789 0.00299642733 0.898794046299 64.0
25.0006495536 0.604757434077 9.80080902742 0.000936898326324 0.573576436351 145.0
17.6004003254 2.49430950248 9.7186749802 0.00930938020411 0.936059535739 110.6
12.0811775861 1.41597646979 9.75469337872 0.00563777994686 0.850811109424 58.3
20.1398845949 1.97419233978 9.76752583074 0.00432968086276 0.829037572555 124.0
14.2353213353 1.04648429245 9.77127027945 0.00394798374659 0.977415894286 102.2
12.0702142677 2.3265037711 9.7358550315 0.00755810076475 0.999048221582 87.5
14.7814353223 1.64600611542 9.80574760834 0.00043347519422 0.715692733704 134.3
18.9397094359 2.2422971699 9.86258456127 -0.00536030186226 0.322265695231 161.2
18.8069994442 2.52520341212 9.76280834442 0.00481056631841 0.985407898483 99.8
28.3648186524 0.895041683553 9.76035389701 0.00506076483052 0.964557418458 105.3
18.2945228811 2.33575011889 9.8241152751 -0.00143886596297 0.688354575694 136.5
10.4853279036 2.68625398522 9.77758026487 0.00330476402965 0.752414908896 131.2
14.2730542594 1.22078151285 9.77118633496 0.00395654077858 0.763796028635 130.2
18.7901677297 0.976340951737 9.77888076949 0.00317219475161 0.895711760239 63.6
28.9518792676 1.72017844337 9.76903827317 0.00417550732211 0.800731370949 53.2
28.9583810477 1.60808298921 9.76603337719 0.00448181680012 0.850811109424 121.7
15.7637920061 1.25034576224 9.75435824735 0.00567194216612 0.838670567945 57.0
18.5677771836 1.6278918033 9.75416491152 0.00569165020135 0.847121921382 57.9
17.8460994284 0.449562794971 9.73995856932 0.00713979925386 0.952661481254 107.7
23.8312946802 0.754115497798 9.75738328465 0.00536357954606 0.962691746426 105.7
28.1276884245 1.49741001113 9.74298677021 0.00683111414785 0.992331937885 97.1
25.3779893951 0.635015144729 9.7660334239 0.00448181203886 0.850811109424 121.7
13.1648874544 2.23705285583 9.73609559609 0.00753357838063 0.892585818452 116.8
19.1451869293 2.01669760703 9.73667485807 0.00747453026844 0.998719357184 87.1
26.019440077 0.725432638279 9.76780309046 0.00430141789393 0.833885822067 123.5
14.3772907402 2.68116633635 9.78584642114 0.00246213851796 0.740804596287 132.2
20.1136802436 0.639524958874 9.76577854757 0.00450779331619 0.815127795729 125.4
17.5938985064 0.48080844628 9.85309115525 -0.00439257443951 0.422618261741 25.0
28.7237970799 2.58317967005 9.73959403497 0.00717695871881 0.888617232655 117.3
19.811689186 1.21336071029 9.78149083395 0.00290613313413 0.920504853452 67.0
10.4121807202 0.358400856645 9.73609549674 0.00753358850815 0.892585818452 116.8
16.0157179754 2.65744246611 9.85688450199 -0.00477925606396 0.436801788368 25.9
13.9179974495 0.976542936234 9.76511640274 0.0045752902401 0.811063818989 125.8
25.4917984198 1.540687038 9.75225162147 0.00588668486494 0.943800951583 70.7
15.1646740517 2.53996865921 9.77976583216 0.00308197429567 0.923210217113 67.4
22.9306477064 0.637946623881 9.70418569673 0.0107863713831 0.975916761939 77.4
18.8866638914 0.823641621056 9.86338088039 -0.0054414760842 0.46329603512 27.6
29.3333507058 0.207770447524 9.73774509979 0.00736543325247 0.997052752227 85.6
26.283053155 1.67428532347 9.72842401782 0.00831559451421 0.99649285925 94.8
22.7286647124 1.67555124516 9.76900393179 0.00417900797263 0.971549119998 103.7
25.2009097057 0.73866758944 9.78347918676 0.00270344681336 0.746638182285 48.3
25.140344357 1.47184694016 9.72968629366 0.00818692215531 0.992331937885 82.9
13.6189132924 2.66691245973 9.71181592518 0.0100085703184 0.984195607969 79.8
10.5548655467 0.614885728072 9.77982380318 0.00307606491549 0.727772757657 46.7
19.6396817192 0.616199747183 9.81254234337 -0.000259158345952 0.582122970157 35.6
13.4479354203 1.50240987719 9.72335816139 0.00883199170378 0.998719357184 92.9
10.4851980755 0.737301416815 9.84726637959 -0.0037988154522 0.392337116604 23.1
15.1745760061 0.776441375515 9.7768816763 0.0033759759125 0.892585818452 63.2
20.5157204386 2.69988347246 9.71452848374 0.00973206078084 0.928485826881 111.8
13.1916685606 1.39805641255 9.76756767319 0.00432541557687 0.842452397007 122.6
12.3868855551 1.69693828509 9.75561905053 0.00554341992521 0.855364260161 58.8
11.1535572024 1.81114642725 9.78351244367 0.00270005671089 0.914253955234 66.1
22.148074824 2.47897987357 9.78149087733 0.00290612871248 0.920504853452 67.0
12.9395022924 1.46237422783 9.79689996488 0.00133537564928 0.563526048938 145.7
14.4653108089 2.69714944677 9.75691410925 0.00541140578489 0.858959896931 59.2
14.0979077074 0.35586333837 9.78366087159 0.0026849264437 0.758134336198 49.3
27.359538885 1.23715902405 9.72319599634 0.00884852228965 0.989525789069 81.7
22.0028390918 1.18732940038 9.75854139157 0.0052455258334 0.863395550607 59.7
18.8815742203 0.997773227208 9.83011682516 -0.00205064476691 0.67301251351 137.7
13.8207378033 2.44214853524 9.82986090637 -0.00202455722376 0.634730513202 140.6
13.3439805161 0.376047675519 9.72335812498 0.00883199541473 0.998719357184 92.9
10.1702059717 1.71834045244 9.8041710262 0.000594186931973 0.592013178799 36.3
22.8274084712 1.48745994446 9.77864070044 0.00319666662185 0.780430407338 51.3
28.0415291843 1.18566509044 9.86338086997 -0.00544147502264 0.46329603512 27.6
24.0395684613 2.33744266863 9.75662211474 0.0054411707704 0.941470544812 70.3
27.2347808922 2.39153125239 9.70410775478 0.0107943165359 0.974761194191 77.1
18.5507777188 0.535619904073 9.7725284648 0.00381972835888 0.634730513202 39.4
17.6152541669 0.218077067007 9.78255294324 0.00279786511265 0.618408395358 38.2
26.0675009435 0.768349395309 9.76861552115 0.00421860130948 0.981627183448 101.0
28.6042701762 0.352466298887 9.73266778354 0.00788299861949 0.895711760239 116.4
28.3472244119 1.40427245525 9.70444214759 0.0107602296039 0.973178872777 76.7
11.0625358493 1.50755874983 9.86801899519 -0.0059142706615 0.257132793155 165.1
23.8585530572 1.87907261209 9.80266094864 0.000748119404893 0.487859659139 150.8
11.8225701074 1.34310237487 9.79164784168 0.00187076027753 0.522498564716 148.5
12.5853692289 1.12789944647 9.70813619841 0.0103836698871 0.981627183448 79.0
13.0177531103 1.82898358393 9.82967858788 -0.0020059722611 0.563526048938 34.3
16.6812870824 2.58806252022 9.73154770912 0.00799717542066 0.993170649538 83.3
26.2035728203 0.497930614628 9.76102727864 0.00499212246264 0.863395550607 120.3
11.2145126988 2.25454894105 9.70520247439 0.0106827243229 0.971549119998 76.3
14.7697253816 0.334576625715 9.77193338363 0.00388038902904 0.931055815863 68.6
16.4316228837 2.31763792177 9.72378100594 0.00878888828386 0.999559860119 91.7
24.5788400467 0.906743311303 9.83282358781 -0.00232656348772 0.658689460119 138.8
19.3486348263 0.212240503503 9.84644113209 -0.00371469236411 0.376224263139 22.1
18.9037303157 0.780619424871 9.72681868832 0.00847923666458 0.997052752227 94.4
10.91507305 1.08000630892 9.75952540231 0.0051452189285 0.820151875874 55.1
22.7763033046 1.51286053306 9.8246613183 -0.00149452785907 0.450877540689 153.2
13.2583411924 2.34983502363 9.84769234382 -0.00384223688245 0.35999680812 21.1
21.6328304795 0.444565408962 9.77572699797 0.00349368012574 0.715692733704 45.7
16.6686767157 0.790493398033 9.73769466257 0.00737057466191 0.998026728428 86.4
17.1694807104 1.83094273015 9.74777993862 0.00634251390168 0.946085358828 71.1
28.5077270259 2.24614935942 9.8454875971 -0.00361749205868 0.543174449951 32.9
16.4721650042 1.2924449538 9.76567731909 0.00451811222347 0.680720868959 42.9
19.8599170539 0.797465735358 9.76876640496 0.00420322069718 0.769399555047 129.7
25.2838574145 1.82445705236 9.92349302955 -0.0115691161621 1.22460635382e-16 180.0
11.9080842114 1.22745926519 9.72842407121 0.00831558907149 0.99649285925 94.8
13.8876056952 1.73624161309 9.7938069461 0.00165066808401 0.553391549243 146.4
15.7315998682 2.20104664905 9.76260218398 0.00483158165344 0.87121381112 60.6
21.0093948412 0.670281054013 9.72323100332 0.0088449537895 0.999048221582 92.5
20.4939296841 2.21398435354 9.76453840819 0.00463420915505 0.666532470249 41.8
15.3555554295 2.48640470519 9.70444210942 0.0107602334948 0.973178872777 76.7
29.5552362646 0.989275046126 9.84644109377 -0.0037146884575 0.376224263139 22.1
11.8189579087 1.42497807298 9.77982377626 0.00307606765934 0.727772757657 46.7
10.076735479 2.0241679877 9.81564724577 -0.000575662158069 0.702153052995 135.4
24.228565659 2.52310755635 9.7675676955 0.00432541330307 0.842452397007 122.6
12.7742257242 0.570937829346 9.74722635779 0.00639894415985 0.956813584058 106.9
18.7179046242 2.08902889504 9.76163515252 0.00493015774481 0.815127795729 54.6
15.518728004 1.59210854062 9.7778881576 0.00327337843004 0.721760228098 46.2
14.2701910119 1.85308507263 9.80266102659 0.000748111458959 0.487859659139 150.8
24.859001289 0.301782932283 9.92349285496 -0.0115690983653 0.0 0.0
27.4432132113 0.299695956367 9.71405494378 0.00978033192871 0.92587058481 112.2
22.4406429218 1.88840174399 9.74722639662 0.00639894020151 0.956813584058 106.9
20.9791811847 1.05022738088 9.86369458306 -0.00547345393101 0.280666708921 163.7
11.7348331453 2.26017277011 9.8618802109 -0.00528850263967 0.510542917912 30.7
25.7674335138 2.43241783583 9.79380684445 0.00165067844542 0.553391549243 146.4
18.7282015915 1.6050203958 9.72377427814 0.0087895740942 0.998341816614 93.3
22.510056817 0.654425008589 9.74298663194 0.00683112824271 0.992331937885 97.1
22.5063764582 1.54770388419 9.73030580433 0.00812377122031 0.995884398616 95.2
11.2429880285 2.31452150005 9.76988886153 0.00408880106727 0.980271174622 101.4
11.9668890042 1.21800102429 9.70986760632 0.0102071757065 0.98293534915 79.4
23.8175817313 0.346972854281 9.79750845402 0.00127334821417 0.5 150.0
11.3881557641 1.37006998994 9.78303835539 0.00274838375239 0.763796028635 49.8
11.8699625013 1.33279964588 9.72625261729 0.00853694013357 0.999945169366 90.6
20.3118663914 1.61464653362 9.77758127914 0.00330466063812 0.92587058481 67.8
15.096804803 0.457579394685 9.8329811308 -0.00234262291578 0.436801788368 154.1
20.1548801422 2.46327019488 9.7436037149 0.00676822478076 0.954760799503 107.3
17.6794284336 0.240104697359 9.71452840725 0.00973206857833 0.928485826881 111.8
22.6555216361 2.67457538114 9.73581090545 0.00756259883285 0.995227399982 84.4
13.178584926 0.963649788576 9.75769879822 0.00533141710315 0.825113498278 55.6
15.383748749 1.79758975669 9.84726645041 -0.00379882267168 0.392337116604 23.1
26.2616069847 2.52690235958 9.83282349857 -0.00232655439027 0.658689460119 138.8
12.5088374069 1.8120258132 9.89358722074 -0.00852061373477 0.199367934417 168.5
23.0643825721 0.294984798862 9.7678318304 0.004298488237 0.838670567945 123.0
12.7975132201 2.20331310605 9.73436392086 0.00771009981083 0.952661481254 72.3
16.1807753826 1.67081846479 9.77252840179 0.0038197347822 0.634730513202 39.4
20.0991019607 0.677632539047 9.8521791871 -0.00429961132471 0.532876276071 32.2
23.4529496929 1.29043983318 9.75854132283 0.00524553284147 0.863395550607 59.7
23.6130936477 2.07279438685 9.73959405864 0.00717695630556 0.888617232655 117.3
19.0790292931 0.386099615507 9.78060508611 0.00299642343463 0.898794046299 64.0
29.900944874 1.35319376886 9.73729638947 0.00741117334654 0.998341816614 86.7
20.4627503845 1.55382322204 9.77758034809 0.00330475554619 0.752414908896 131.2
28.1911730423 0.609288219708 9.81080832555 -8.23981195599e-05 0.708339837725 134.9
21.1193436512 1.83211089565 9.76303800811 0.0047871551363 0.966376079321 104.9
23.2679213828 2.55177702473 9.73737225749 0.00740343960317 0.99649285925 85.2
23.1932858194 0.703140674818 9.72378089672 0.0087888994167 0.999559860119 91.7
16.6171860659 0.727610032855 9.76476565536 0.00461104430574 0.67301251351 42.3
12.0734739555 2.32529699397 9.7569141851 0.00541139805262 0.858959896931 59.2
13.2441100741 0.493181460937 9.75508163666 0.00559820217575 0.833885822067 56.5
12.5417721194 2.16873702595 9.71546854088 0.00963623436539 0.931055815863 111.4
13.7445148808 0.355246052897 9.84102138071 -0.00316222025577 0.422618261741 155.0
22.0397174168 1.42215083551 9.82986101761 -0.00202456856352 0.634730513202 140.6
16.3717651765 0.689346130707 9.74012210392 0.00712312905985 0.993170649538 96.7
14.7355066633 0.288815248588 9.72448838474 0.00871678035305 0.998026728428 93.6
14.3065323619 0.407475732168 9.83178484104 -0.00222067696655 0.642787609687 140.0
14.5132164633 2.41741388855 9.743100118 0.00681955983644 0.885393625754 117.7
17.1258229028 2.52429531512 9.75483704367 0.00562313520222 0.988493886809 98.7
18.7015826558 0.440449043614 9.85688448862 -0.00477925470103 0.436801788368 25.9
28.6049770161 1.45459259524 9.73774516894 0.00736542620392 0.997052752227 85.6
27.2647590132 0.276189510524 9.77413757709 0.0036557006027 0.791223532967 52.3
28.4420608403 0.301193854383 9.72087038147 0.00908558802589 0.908508177527 114.7
24.9587508088 1.99375123309 9.75769876433 0.00533142055771 0.825113498278 55.6
17.1572566131 0.647887215308 9.85873324192 -0.00496771069569 0.376224263139 157.9
21.1173740357 2.57749730461 9.75469336606 0.00563778123783 0.850811109424 58.3
19.8512925855 0.260685928405 9.81254226099 -0.000259149947957 0.582122970157 35.6
13.6736547356 2.19606454136 9.7690494497 0.00417436802258 0.642787609687 40.0
19.9164071102 0.648969356111 9.78351240298 0.00270006085816 0.914253955234 66.1
26.9008866575 1.46580941187 9.7820019971 0.00285402679934 0.901832526405 64.4
17.6735343573 1.7413564191 9.83789364891 -0.00284338928738 0.553391549243 33.6
24.8485423136 1.03365400711 9.73729651845 0.00741116019854 0.998341816614 86.7
18.4495455726 1.33506574347 9.74722633875 0.0063989461008 0.956813584058 106.9
23.5228435289 0.820477048743 9.76539588042 0.00454680118001 0.968147640378 104.5
23.8724455654 2.35929150924 9.77788818805 0.00327337532633 0.721760228098 46.2
15.2646034902 2.40343905395 9.73283854899 0.00786559133658 0.948323655206 108.5
10.5386977833 1.38102995965 9.83282356163 -0.00232656081809 0.658689460119 138.8
20.0880773354 2.63015552733 9.85217914094 -0.00429960661968 0.532876276071 32.2
21.3091480225 0.466782409405 9.7046560382 0.0107384262792 0.977415894286 77.8
15.7009758608 0.62353076806 9.82748299259 -0.00178216030465 0.680720868959 137.1
17.5191600398 0.602667209251 9.73585499772 0.00755810420806 0.999048221582 87.5
11.1138021144 0.910871550265 9.76903812197 0.00417552273492 0.800731370949 53.2
29.9480251864 1.1982419545 9.85309104897 -0.00439256360579 0.422618261741 25.0
22.3857769783 0.441232481853 9.78380994071 0.00266973081433 0.752414908896 48.8
11.7822680063 2.66693846185 9.78149084435 0.00290613207482 0.920504853452 67.0
19.9558717684 0.841300233791 9.79381276473 0.00165007495067 0.510542917912 149.3
25.9314359615 0.372518674358 9.80909925825 9.18187304263e-05 0.47562420907 151.6
14.9640720246 1.59648987799 9.72968619892 0.00818693181277 0.992331937885 82.9
24.5846177777 1.16546508706 9.72088624571 0.00908397087534 0.93849302276 110.2
16.8281783423 1.21234035642 9.78200198071 0.00285402847039 0.901832526405 64.4
10.6943880768 1.22191501603 9.74360371108 0.00676822516985 0.954760799503 107.3
19.7213951962 1.67745892668 9.71850452805 0.00932675555038 0.987688340595 81.0
15.9400900979 2.19452301562 9.85217910136 -0.00429960258487 0.532876276071 32.2
10.1124845026 0.536042905098 9.78303837366 0.00274838189017 0.763796028635 49.8
16.7438140557 2.15677525053 9.70520246336 0.0106827254474 0.971549119998 76.3
28.7742682584 0.240502071998 9.82466138023 -0.00149453417218 0.450877540689 153.2
12.1580762613 2.22357692448 9.82353599889 -0.00137981640013 0.618408395358 141.8
11.4640652715 1.38301551166 9.71685865285 0.0094945308004 0.933580426497 111.0
27.4021110534 0.333875926581 9.72937288912 0.00821886961057 0.898794046299 116.0
17.3537557107 2.32549634277 9.7348139629 0.00766422396575 0.994521895368 96.0
13.7360410103 0.894897781727 9.85130765124 -0.00421076974941 0.342020143326 20.0
23.6018740926 1.43961220627 9.88708042159 -0.00785733145654 0.230049737188 13.3
29.4662324106 1.51066681506 9.7660333454 0.00448182004102 0.850811109424 121.7
13.096353772 0.379635593411 9.73009003392 0.00814576616487 0.954760799503 72.7
16.3539357138 1.16887057718 9.85771296251 -0.00486370667814 0.522498564716 31.5
29.2534209304 1.65625441743 9.83192093166 -0.00223454960891 0.666532470249 138.2
16.5014517414 1.42585801067 9.76482177106 0.00460532405125 0.936059535739 69.4
22.8459846373 2.11671145672 9.73283857877 0.00786558830034 0.948323655206 108.5
14.1716507293 1.90747988657 9.79177054852 0.00185825193514 0.543174449951 147.1
11.125487344 1.13021203188 9.77118640865 0.00395653326672 0.763796028635 130.2
